champion_id,champion_kr,champion_en,title_kr,tags,slot,skill_kr,skill_en,cooldown,desc_kr
Rammus,람머스,Rammus,중무장 아르마딜로,Tank,E,광란의 도발,Frenzying Taunt,12,람머스가 적 챔피언이나 몬스터를 도발하여 자신을 향해 무모하게 덤벼들도록 합니다.
Rammus,람머스,Rammus,중무장 아르마딜로,Tank,R,지진 폭격,Soaring Slam,120/105/90,람머스가 공중으로 뛰어오른 후 대상 지점에 착지하여 마법 피해를 입히고 적을 둔화시킵니다. 대회전 상태에서 사용하면 범위 중앙 근처에 있는 적을 공중으로 띄워 올립니다.
RekSai,렉사이,Rek'Sai,공허의 복병,Fighter|Tank,P,제르사이의 분노,Fury of the Xer'Sai,-,렉사이의 기본 공격과 기본 스킬이 적중할 때마다 분노가 생성됩니다. 생성된 분노는 매복 상태일 때 체력 회복에 사용됩니다.
RekSai,렉사이,Rek'Sai,공허의 복병,Fighter|Tank,Q,여왕의 진노 / 먹잇감 추적,Queen's Wrath / Prey Seeker,4/3.5/3/2.5/2,"렉사이의 다음 3번의 기본 공격은 주변 적들에게 추가 물리 피해를 입힙니다. 매복 상태일 때는 렉사이가 공허 에너지가 주입된 흙을 발사하여, 여기 맞는 적들은 피해를 입고 위치가 드러납니다."
RekSai,렉사이,Rek'Sai,공허의 복병,Fighter|Tank,W,매복 / 돌출,Burrow / Un-burrow,4,"렉사이가 지면을 파고들어가 새로운 스킬을 사용하게 되며 이동 속도가 상승합니다. 시야 범위가 좁아지며 기본 공격을 할 수 없게 됩니다. 매복 상태일 때는 렉사이가 돌출 스킬을 사용하여 튀어 올라, 주위 적들을 공중으로 띄우고 피해를 입힐 수 있습니다."
RekSai,렉사이,Rek'Sai,공허의 복병,Fighter|Tank,E,성난 이빨 / 땅굴 파기,Furious Bite / Tunnel,6,렉사이가 대상을 물어뜯어 물리 피해를 입힙니다. 분노가 최대치일 때는 추가 고정 피해를 입힙니다. 매복 상태일 때 렉사이가 재사용 가능하며 오래 지속되는 땅굴을 만듭니다. 적이 이 땅굴 입구에 올라서면 파괴됩니다.
RekSai,렉사이,Rek'Sai,공허의 복병,Fighter|Tank,R,공허의 돌진,Void Rush,120/100/80,"기본 지속 효과로 렉사이가 피해를 입힌 대상에게 표식을 남깁니다. 스킬을 사용하면 잠시 대상으로 지정될 수 없는 상태가 되며, 표식이 있는 대상에게 도약하여 최대 체력에 비례해 큰 피해를 입힙니다."
Rell,렐,Rell,철의 여인,Tank|Support,P,갑옷 파쇄,Break the Mold,-,렐의 기본 공격과 스킬이 적중 시 추가 마법 피해를 입히고 방어력과 마법 저항력을 훔칩니다.
Rell,렐,Rell,철의 여인,Tank|Support,Q,파열의 일격,Shattering Strike,11/10.5/10/9.5/9,렐이 일직선상의 유닛에게 마법 피해를 입히며 보호막을 파괴하고 대상을 기절시킵니다.
Rell,렐,Rell,철의 여인,Tank|Support,W,철마술: 붕괴,Ferromancy: Crash Down,10,"탑승: 렐이 탈것에서 중갑 형태로 뛰어내리며 적들을 공중으로 띄우고 큰 피해를 흡수하는 보호막을 얻습니다. 보행 시 방어력, 마법 저항력, 공격 속도, 공격 사거리가 증가하지만 둔화됩니다. 보행: 렐이 탈것에 올라타며 이동 속도가 상승하고 다음 기본 공격 시 적을 공중으로 띄워 올립니다."
Rell,렐,Rell,철의 여인,Tank|Support,E,전속력,Full Tilt,14/13/12/11/10,기본 지속 효과: 비전투 시 이동 속도가 증가합니다. 사용 시: 렐과 아군 하나의 이동 속도가 서서히 증가합니다. 적이나 서로를 향해 이동하면 두 배로 증가합니다. 렐의 다음 공격은 폭발하며 마법 피해를 입힙니다.
Rell,렐,Rell,철의 여인,Tank|Support,R,자기 폭풍,Magnet Storm,120/100/80,렐이 자기 폭발을 일으켜 근처 적들을 렐 쪽으로 끌어당깁니다. 그런 다음 잠시 근처 적들을 계속 잡아당기며 마법 피해를 입힙니다.
Renata,레나타 글라스크,Renata Glasc,화공 남작,Support|Mage,P,영향력,Leverage,-,레나타의 기본 공격이 추가 피해를 입히고 표식을 남깁니다. 아군은 표식이 남은 적을 공격해 추가 피해를 입힐 수 있습니다.
Renata,레나타 글라스크,Renata Glasc,화공 남작,Support|Mage,Q,악수,Handshake,16,레나타가 미사일을 발사해 처음 적중하는 적을 속박합니다. 스킬을 재사용해 대상을 지정한 방향으로 던질 수 있습니다.
Renata,레나타 글라스크,Renata Glasc,화공 남작,Support|Mage,W,긴급 구제,Bailout,28/27/26/25/24,레나타가 아군 챔피언을 강화하고 죽음을 늦춥니다. 해당 아군이 처치에 관여하면 목숨을 건질 수 있습니다.
Renata,레나타 글라스크,Renata Glasc,화공 남작,Support|Mage,E,충성 고객 우대,Loyalty Program,14/13/12/11/10,레나타가 화학공학 미사일 두 발을 발사해 아군에게 보호막을 씌우며 적중하는 적에게 피해를 입히고 둔화시킵니다.
Renata,레나타 글라스크,Renata Glasc,화공 남작,Support|Mage,R,적대적 인수,Hostile Takeover,150/130/110,레나타가 화학 물질의 파도를 방출해 적중하는 적을 광란 상태에 빠트립니다.
Renekton,레넥톤,Renekton,사막의 도살자,Fighter|Tank,P,분노의 지배,Reign of Anger,-,레넥톤이 기본 공격 시 분노를 생성합니다. 레넥톤의 체력이 낮으면 생성되는 분노가 증가합니다. 분노는 레넥톤의 스킬을 강화시키며 추가 효과를 줍니다.
Renekton,레넥톤,Renekton,사막의 도살자,Fighter|Tank,Q,양떼 도륙,Cull the Meek,7,"레넥톤이 검을 휘둘러 주변의 모든 적에게 어느 정도의 물리 피해를 입히고, 해당 피해 수치의 일부를 체력으로 회복합니다. 분노가 50이상 쌓이면 피해량과 치료 능력이 모두 상승합니다."
Renekton,레넥톤,Renekton,사막의 도살자,Fighter|Tank,W,무자비한 포식자,Ruthless Predator,16/14/12/10/8,"레넥톤이 적을 두 번 베어 어느 정도의 물리 피해를 입히며, 0.75초 동안 적을 기절시킵니다. 레넥톤의 분노가 50 이상일 경우 적을 세 번 베어 대상의 보호막을 파괴한 후 높은 물리 피해를 입히고 1.5초 동안 적을 기절시킵니다."
Renekton,레넥톤,Renekton,사막의 도살자,Fighter|Tank,E,자르고 토막내기,Slice and Dice,16/14.5/13/11.5/10,레넥톤이 돌격을 하며 여러 적 유닛에게 피해를 입힙니다. 강화시 레넥톤은 적에게 추가 피해를 입히고 방어력을 낮출 수 있습니다.
Renekton,레넥톤,Renekton,사막의 도살자,Fighter|Tank,R,강신,Dominus,120/100/80,레넥톤이 폭군의 형상을 취하여 추가 체력을 얻고 주변 적에게 피해를 입힙니다. 폭군 형태로 있는 동안에는 레넥톤의 분노가 주기적으로 상승합니다.
Rengar,렝가,Rengar,추적하는 사자,Assassin|Fighter,P,보이지 않는 포식자,Unseen Predator,-,수풀에서 기본 공격을 사용하면 대상에게 도약합니다. 스킬을 사용하면 야성 중첩을 얻습니다. 야성이 최대로 중첩되면 다음 스킬 공격이 강화됩니다. 적 챔피언을 처치하면 뼈이빨 목걸이에 걸 전리품이 늘어나며 추가 공격력을 얻습니다.
Rengar,렝가,Rengar,추적하는 사자,Assassin|Fighter,Q,포악함,Savagery,0.25,렝가의 다음 기본 공격이 적을 찌르며 추가 피해를 입힙니다. 야성 효과: 피해량과 공격 속도가 증가합니다.
Rengar,렝가,Rengar,추적하는 사자,Assassin|Fighter,W,전투의 포효,Battle Roar,0.25,렝가가 전투의 포효를 내질러 적에게 피해를 입히고 지난 몇 초 동안 입은 피해의 일부를 회복합니다. 야성 효과: 모든 군중 제어 효과를 없앱니다.
Rengar,렝가,Rengar,추적하는 사자,Assassin|Fighter,E,올가미 투척,Bola Strike,0.25,"렝가가 올가미를 투척하여, 처음 맞은 대상에게 짧은 시간 동안 둔화를 겁니다. 야성 효과: 대상을 제자리에 묶습니다."
Rengar,렝가,Rengar,추적하는 사자,Assassin|Fighter,R,사냥의 전율,Thrill of the Hunt,100/90/80,"렝가가 맹수의 본능을 발동해 위장 상태가 되고 일정 범위 내에서 가장 가까이에 있는 적을 드러내 확인할 수 있습니다. 사냥의 전율이 활성화된 동안에는 이동 속도가 빨라지고 수풀에 있지 않아도 확인한 적에게 도약할 수 있으며, 이때 대상의 방어력을 감소시킵니다."
Riven,리븐,Riven,추방자,Fighter|Assassin,P,룬 검,Runic Blade,-,리븐이 스킬을 사용하면 검이 충전됩니다. 기본 공격을 가하면 충전 횟수를 소모해 추가 피해를 입힙니다.
Riven,리븐,Riven,추방자,Fighter|Assassin,Q,부러진 날개,Broken Wings,13,리븐이 돌진하며 적을 베어 넘깁니다. 이 스킬은 세 번 사용할 수 있으며 세 번째로 사용할 때에는 맞은 적을 밀쳐냅니다.
Riven,리븐,Riven,추방자,Fighter|Assassin,W,기 폭발,Ki Burst,11/10/9/8/7,리븐이 기를 폭발시켜 근처의 적에게 피해를 주며 기절시킵니다.
Riven,리븐,Riven,추방자,Fighter|Assassin,E,용맹,Valor,10/9/8/7/6,리븐이 짧은 거리를 나아가며 피해를 일부 흡수합니다.
Riven,리븐,Riven,추방자,Fighter|Assassin,R,추방자의 검,Blade of the Exile,120/90/60,"리븐이 자신의 옛 검에 힘을 불어넣어 추가 공격력과 공격 사거리를 얻습니다. 또한, 지속시간 동안 강력한 원거리 스킬인 바람 가르기를 한 번 사용할 수 있게 됩니다."
Rumble,럼블,Rumble,기계 악동,Fighter|Mage,P,고철장 거인,Junkyard Titan,-,럼블은 스킬을 사용할 때마다 열기를 얻습니다. 열기가 50%에 달하면 럼블은 위험 상태에 들어갑니다. 위험 상태가 되면 럼블의 모든 스킬은 추가 효과를 얻습니다. 열기가 100%에 달하면 과열 상태가 되어 공격 속도가 증가하고 기본 공격에 마법 피해가 추가되며 몇 초간 스킬을 사용할 수 없게 됩니다.
Rumble,럼블,Rumble,기계 악동,Fighter|Mage,Q,화염방사기,Flamespitter,10/9/8/7/6,럼블이 3초 동안 정면을 향해 원뿔 형태의 공격을 가하며 적에게 불을 붙이고 마법 피해를 입힙니다. 위험 상태일 경우 피해가 증가합니다.
Rumble,럼블,Rumble,기계 악동,Fighter|Mage,W,고철 방패,Scrap Shield,6,럼블이 방어막을 전개하여 피해를 입지 않도록 자신을 보호하고 순간적으로 이동 속도를 높입니다. 위험 상태에서는 방어막의 내구력과 럼블의 이동 속도 증가량이 증가합니다.
Rumble,럼블,Rumble,기계 악동,Fighter|Mage,E,전기 작살,Electro Harpoon,0.5,럼블이 작살을 발사하여 대상을 감전시키고 마법 피해를 입히면서 이동 속도와 마법 저항력을 감소시킵니다. 럼블은 최대 2개의 작살을 보유할 수 있습니다. 위험 상태일 경우 피해량과 적 둔화율이 증가합니다.
Rumble,럼블,Rumble,기계 악동,Fighter|Mage,R,이퀄라이저 미사일,The Equalizer,130/105/80,"럼블이 로켓을 한꺼번에 발사하여 화염의 벽을 만들면, 해당 지점을 지나는 적은 피해를 입고 속도가 느려집니다."
Ryze,라이즈,Ryze,룬 마법사,Mage,P,비전 연마,Arcane Mastery,-,"라이즈의 스킬이 추가 마나에 따라 추가 피해를 입히고, 최대 마나가 주문력에 비례해 증가합니다."
Ryze,라이즈,Ryze,룬 마법사,Mage,Q,과부하,Overload,5,기본 지속 효과로 라이즈가 다른 스킬을 사용하면 과부하의 재사용 대기시간이 초기화되고 룬 하나를 충전합니다. 룬이 2개 충전된 상태에서 과부하를 사용하면 이동 속도가 잠시 대폭 증가합니다. 사용 시 라이즈가 순수한 에너지를 일직선으로 발사해 첫 번째 맞는 적에게 피해를 입힙니다. 대상에게 전이 표식이 있으면 과부하가 추가 피해를 입히고 전이 표식이 있는 주변 적에게 튕깁니다.
Ryze,라이즈,Ryze,룬 마법사,Mage,W,룬 감옥,Rune Prison,11/10.5/10/9.5/9,라이즈가 대상을 룬 감옥에 가두고 피해를 입히며 이동 속도를 늦춥니다. 대상에게 전이 표식이 있으면 이동 속도를 늦추는 대신 속박합니다.
Ryze,라이즈,Ryze,룬 마법사,Mage,E,주문 전이,Spell Flux,3.5/3.25/3/2.75/2.5,라이즈가 순수한 마법의 구체를 던져 적에게 피해를 입히고 주변 모든 적에게 표식을 남깁니다. 표식이 남은 적에게 라이즈가 스킬을 사용하면 추가 효과가 적용됩니다.
Ryze,라이즈,Ryze,룬 마법사,Mage,R,공간 왜곡,Realm Warp,180/160/140,"기본 지속 효과로 과부하가 전이 표식이 있는 적에게 더 큰 피해를 입힙니다. 사용 시 라이즈가 근처에 차원문을 생성합니다. 몇 초 후, 차원문 주변의 모든 아군이 대상 지점으로 순간이동 합니다."
Samira,사미라,Samira,사막의 장미,Marksman|Assassin,P,무모한 충동,Daredevil Impulse,-,사미라가 마지막으로 맞힌 공격과 다른 기본 공격 또는 스킬을 적중시키면 콤보를 1회 쌓습니다. 근접 공격 사거리 내에 있는 적을 공격하면 추가 마법 피해를 입힙니다. 이동 불가 효과에 영향을 받은 적에게 기본 공격을 가하면 최대 사거리까지 돌진합니다. 해당 적이 공중으로 띄워진 상태라면 사미라도 대상을 잠시 동안 공중으로 띄워 올립니다.
Samira,사미라,Samira,사막의 장미,Marksman|Assassin,Q,천부적 재능,Flair,6/5/4/3/2,사미라가 총을 쏘거나 검을 휘둘러 피해를 입힙니다. 거침없는 질주 도중 사용하면 돌진이 끝난 후 경로 내에 있는 모든 적을 공격합니다.
Samira,사미라,Samira,사막의 장미,Marksman|Assassin,W,원형 검무,Blade Whirl,30/28/26/24/22,사미라가 주변에 검을 휘두르며 적에게 피해를 입히고 적의 투사체를 파괴합니다.
Samira,사미라,Samira,사막의 장미,Marksman|Assassin,E,거침없는 질주,Wild Rush,20/18/16/14/12,사미라가 적(구조물 포함)을 통과해 돌진합니다. 돌진 도중 통과하는 모든 적을 베고 공격 속도를 얻습니다. 적 챔피언을 처치하면 이 스킬의 재사용 대기시간이 초기화됩니다.
Samira,사미라,Samira,사막의 장미,Marksman|Assassin,R,지옥불 난사,Inferno Trigger,5,사미라가 무기를 난사해 주변의 모든 적에게 공격을 퍼붓습니다.
Sejuani,세주아니,Sejuani,혹한의 분노,Tank,P,혹한의 분노,Fury of the North,-,세주아니는 일정 시간 동안 피해를 입지 않으면 서리 갑옷이 생겨 추가 방어력과 마법 저항력을 얻고 둔화 효과에 면역됩니다. 서리 갑옷은 세주아니가 피해를 입은 후에도 잠깐 동안 유지됩니다. 기절한 적을 공격하면 막대한 마법 피해를 입힐 수 있습니다.
Sejuani,세주아니,Sejuani,혹한의 분노,Tank,Q,혹한의 맹습,Arctic Assault,18/16.5/15/13.5/12,세주아니가 전방으로 돌진해 적들을 공중으로 띄웁니다. 적 챔피언에게 한 번 부딪히면 돌진을 멈춥니다.
Sejuani,세주아니,Sejuani,혹한의 분노,Tank,W,혹한의 서릿발,Winter's Wrath,9/8/7/6/5,세주아니가 철퇴를 두 번 휘둘러 피해를 입히고 적을 둔화시키며 서리 중첩을 적용시킵니다.
Sejuani,세주아니,Sejuani,혹한의 분노,Tank,E,만년 서리,Permafrost,1.5,세주아니가 서리가 최대로 중첩된 대상을 얼리고 기절시킵니다.
Sejuani,세주아니,Sejuani,혹한의 분노,Tank,R,빙하 감옥,Glacial Prison,120/105/90,세주아니가 올가미를 던져 첫 번째로 맞힌 챔피언을 얼리고 기절시킵니다. 올가미는 적들을 둔화시키는 얼음 폭풍을 일으킵니다.
Senna,세나,Senna,구원자,Support|Marksman,P,면죄,Absolution,-,"세나 근처에서 유닛이 쓰러지면 그 영혼이 주기적으로 검은 안개에 갇히게 됩니다. 세나는 해당 영혼을 공격하여 영혼을 죽음 속에 가둔 안개를 흡수하고 영혼을 해방시킬 수 있습니다. 안개는 세나의 유물포를 강화시켜 추가 공격력, 공격 사거리, 치명타 확률을 부여합니다. 세나의 유물포 공격 속도가 느려지고 추가 피해를 입히며 잠시 공격 대상의 이동 속도를 일부 흡수합니다."
