hero_id,hero_kr,hero_en,attr,ability_id,skill_kr,skill_en,kind,cooldown,desc_kr,scepter_kr,shard_kr
omniknight,전능기사,Omniknight,str,omniknight_guardian_angel,수호천사,Guardian Angel,ability,100/90/80,전능기사가 수호천사를 소환하여 자신 가까이에 있는 모든 아군 유닛에게 물리 피해 면역을 부여합니다.,"수호천사가 전역 반경에 적용되며, 건물에 영향을 미치고, 체력 회복을 증폭시킵니다.",
oracle,예지자,Oracle,int,oracle_fortunes_end,행운의 끝,Fortune's End,ability,18/14/10/6,집중 기술 - 예지자가 힘을 정제의 에너지 줄기로 모읍니다. 이 에너지를 내보내면 피해를 주고 묶은 다음 대상 주변에 있는 적의 강화 효과를 해제합니다. 대상이 아군이면 약화 효과만 해제합니다. 묶기 지속시간은 정신 집중 시간에 따라 증가합니다. 해제 유형: 기본 해제,,
oracle,예지자,Oracle,int,oracle_fates_edict,운명의 칙령,Fate's Edict,ability,17/14/11/8,"예지자가 대상 하나를 황홀경에 빠뜨려 무장 해제하고, 100%의 마법 저항력을 부여합니다.",,
oracle,예지자,Oracle,int,oracle_purifying_flames,정화의 불길,Purifying Flames,ability,2.5,부정함을 태워 대상에게 큰 마법 피해를 준 다음 시간이 지나면서 체력을 회복시킵니다. 지속시간 동안 재생되는 체력이 최초 받은 피해보다 많습니다. 아군과 적군에게 사용할 수 있습니다.,,
oracle,예지자,Oracle,int,oracle_rain_of_destiny,운명의 비,Rain of Destiny,shard,40,대상 지역에 비를 내립니다. 범위 안에 있는 적은 피해를 받고 치유 증폭 효과가 감소합니다. 범위 안에 있는 아군은 체력을 회복하고 받는 치유 증폭 효과가 증가합니다.,,
oracle,예지자,Oracle,int,oracle_false_promise,거짓 약속,False Promise,ability,110/85/60,아군 한 명의 운명을 일시적으로 바꿉니다. 거짓 약속 효과가 지속하는 동안 모든 치유와 받는 피해 효과가 지연됩니다. 거짓 약속으로 지연된 치유 효과는 증폭됩니다. 최초 시전 시 해로운 상태 효과와 무력화 상태를 대부분 제거합니다. 해제 유형: 강한 해제,,
oracle,예지자,Oracle,int,oracle_prognosticate,예견,Prognosticate,innate,-,예지자가 다음 강화 룬이 생성되는 위치(상부 또는 하부)는 물론 정확한 로샨 부활 시간을 예측하고 아군에게 알려줍니다.,,
obsidian_destroyer,외계 침략자,Outworld Destroyer,int,obsidian_destroyer_arcane_orb,비전 구체,Arcane Orb,ability,4.5/3/1.5,외계 침략자의 공격에 현재 남아 있는 마나의 양에 비례하는 순수 피해를 추가합니다.,비전 구체가 추가 대상에게 튕겨 %bounce_damage_reduction%% 적은 피해를 줍니다.,
obsidian_destroyer,외계 침략자,Outworld Destroyer,int,obsidian_destroyer_astral_imprisonment,이계 감옥,Astral Imprisonment,ability,18/16/14/12,"대상이 보유한 최대 마나의 일정 비율을 훔치고, 해당 대상을 이계 감옥에 가둡니다. 갇힌 유닛은 무적인 동시에 무력화 상태가 됩니다. 이계 감옥이 폭발하면, 대상에게 피해를 줍니다.",,"이계 감옥이 일정 범위에 피해를 가합니다. 또한, 아군이 이계 감옥 상태에서 70%의 이동 속도로 움직일 수 있습니다. (아군은 보이지만, 대상으로 지정되지 않고 그 외 다른 행동을 할 수 없음)"
obsidian_destroyer,외계 침략자,Outworld Destroyer,int,obsidian_destroyer_objurgation,책망,Objurgation,ability,36/33/30/27,"외계 침략자의 최대 마나가 증가합니다. 시전하면, 외계 침략자를 모든 피해 방어막으로 고정값에 최대 마나의 일정 비율을 더한 만큼 보호합니다.","방어막으로 적용되는 최대 마나 비율이 증가합니다. 외계 침략자의 체력이 20% 아래로 떨어지는 피해가 방지됩니다. 그런 피해를 받으면, 외계 침략자에게 강한 해제가 적용되며, 해제할 수 없는 책망을 얻습니다. 효과는 80초에 한 번까지만 발생할 수 있습니다.",
obsidian_destroyer,외계 침략자,Outworld Destroyer,int,obsidian_destroyer_equilibrium,정수 휘몰이,Essence Flux,innate,-,지속하여 일정 확률로 능력을 시전할 때마다 최대 마나의 일정 비율을 회복합니다. 공격이 변형되는 주문으로는 마나가 적게 회복됩니다.,,
obsidian_destroyer,외계 침략자,Outworld Destroyer,int,obsidian_destroyer_sanity_eclipse,이성 붕괴,Sanity's Eclipse,ability,140/130/120,초자연적 폭발을 일으켜 외계 침략자와 대상의 최대 마나 차이에 따라 적에게 피해를 줍니다. 이계 감옥에 갇힌 유닛도 이성 붕괴의 효과를 받습니다.,,
pangolier,천갑검사,Pangolier,all,pangolier_swashbuckle,칼부림,Swashbuckle,ability,19/16/13/10,천갑검사가 대상에 직선으로 돌진한 다음 빠르게 검을 몇 번 휘둘러 향하는 방향에 있는 적을 모두 베고 잠깐 느려지게 합니다. 이 피해로 행운의 적중이 발동할 수 있습니다.,,
pangolier,천갑검사,Pangolier,all,pangolier_shield_crash,수호 강타,Shield Crash,ability,15/12/9/6,공중으로 뛰어올랐다가 다시 현재 위치의 앞쪽 지면으로 떨어지며 해당 반경 안에 있는 적 모두에게 피해를 줍니다. 수호 강타로 적 영웅을 타격하면 짧은 시간 동안 천갑검사에게 모든 피해 방어막이 생성됩니다. 천둥 구르기가 활성화된 상태에서 수호 강타를 사용하면 전방으로 계속 이동하며 천둥 구르기로 벽이나 절벽을 뛰어넘을 수 있습니다.,수호 강타로 영웅 주위 90도마다 2번 공격 칼부림을 시전하여 75%의 피해를 줍니다.,
pangolier,천갑검사,Pangolier,all,pangolier_lucky_shot,행운의 적중,Lucky Shot,ability,-,주사위를 굴려 결과에 따라 적의 운명을 결정짓습니다. 일정 확률로 해당 적의 공격 속도가 급격히 느려지고 천갑검사의 공격이나 능력으로 주는 피해에 대해 방어력이 감소합니다.,,
pangolier,천갑검사,Pangolier,all,pangolier_rollup,돌돌 말기,Roll Up,shard,40,"몸을 공처럼 둥글게 말고 움직이지 않는 구체가 되어 보호를 받습니다. 약화 효과에 면역 상태가 되며, 마법 저항력 80%를 얻고, 방향을 바꿀 수 있습니다. 천둥 구르기 상태에서 시전하여 일시적으로 구르기를 멈출 수 있습니다. 돌돌 말기 상태에서 천둥 구르기와 수호 강타를 시전할 수 있습니다. 이 상태에서 적의 공격을 받으면, 몸을 굴려 공격자에게서 벗어납니다. 이동 경로에 적이 있으면 천둥 구르기 피해/기절 효과를 적용합니다.",,
pangolier,천갑검사,Pangolier,all,pangolier_gyroshell,천둥 구르기,Rolling Thunder,ability,100/90/80,"약화 효과에 면역인 공 모양으로 몸을 말고 마법 저항력 80%인 상태로 굴러갑니다. 구르는 동안은 증가한 속도로 나무를 뚫고 이동할 수 있지만, 방향을 바꾸는 능력은 저하됩니다. 부딪친 적은 뒤로 밀쳐지며, 천갑검사 공격력의 일정 비율에 해당하는 피해를 받고 착지 시 기절합니다. 벽이나 절벽에 부딪히면 순간 정지하며 이동 방향을 반대로 전환합니다. 해제 유형: 기본 해제",,
pangolier,천갑검사,Pangolier,all,pangolier_fortune_favors_the_bold,행운은 용자의 편,Fortune Favors the Bold,innate,-,근처에 있는 적의 무작위 아이템과 능력 효과가 천갑검사에게 영향을 미칠 확률이 감소합니다.,,
phantom_assassin,유령 자객,Phantom Assassin,agi,phantom_assassin_stifling_dagger,질식의 단검,Stifling Dagger,ability,6,단검을 던져 적 유닛의 이동 속도를 늦추고 유령 자객이 지닌 공격력의 65/70/75/80+30/45/60/75%를 물리 피해로 주며 아이템과 능력의 공격 효과도 함께 적용됩니다.,,
phantom_assassin,유령 자객,Phantom Assassin,agi,phantom_assassin_phantom_strike,유령 타격,Phantom Strike,ability,0.1,"적군 또는 아군 유닛의 위치로 순간이동합니다. 대상이 적이면, 해당 유닛을 공격하는 동안 보너스 공격 속도를 부여합니다.",,
phantom_assassin,유령 자객,Phantom Assassin,agi,phantom_assassin_blur,눈속임,Blur,innate,45,"유령 자객이 몸을 흐리게 하여 날아오는 투사체를 피하고, 이동 속도를 높이며, 적 영웅이나 포탑 근처로 갈 때까지 모습을 감출 수 있습니다.",,"쿨다운이 %bonus_AbilityCooldown%초 감소합니다. 언제든 유령 자객이 영웅을 처치하면, 능력의 쿨다운이 최대 쿨다운 수치의 60%만큼 진행됩니다."
phantom_assassin,유령 자객,Phantom Assassin,agi,phantom_assassin_fan_of_knives,칼날 부채,Fan of Knives,scepter,14,유령 자객이 주위에 날카로운 칼날을 흩뿌립니다. 타격 시 희생자가 보유한 최대 체력의 일정 비율만큼 피해를 주고 단절을 적용합니다.,,
phantom_assassin,유령 자객,Phantom Assassin,agi,phantom_assassin_immaterial,무형,Immaterial,ability,-,유령 자객이 내면에 집중하여 적의 공격을 회피하는 능력을 강화합니다. 다른 회피 효과와 중첩 시 효율이 점차 감소합니다.,,
phantom_assassin,유령 자객,Phantom Assassin,agi,phantom_assassin_coup_de_grace,최후의 일격,Coup de Grace,ability,-,"유령 자객이 전투 능력을 연마하여 매 공격 시 일정 확률로 치명적 집중 효과를 얻습니다. 치명적 집중 상태로 공격하면, 유령 자객이 강화 효과를 소모하고 확정 치명타를 적용합니다. 질식의 단검 시전 시 추가 확률로 치명적 집중 효과를 얻습니다.",,
phantom_lancer,환영 창기사,Phantom Lancer,agi,phantom_lancer_spirit_lance,영혼의 창,Spirit Lance,ability,10/9/8/7,마법이 깃든 영혼의 창을 대상에게 던져 피해를 주고 이동 둔화 효과를 겁니다. 동시에 실체 없는 환영 하나를 소환하여 적을 공격하게 합니다.,영혼의 창이 적에게 1번 튕깁니다. 영웅을 우선시합니다. 영혼의 창 환영이 주는 피해가 증가합니다.,
phantom_lancer,환영 창기사,Phantom Lancer,agi,phantom_lancer_doppelwalk,이중자아,Doppelganger,ability,22/18/14/10,"환영 창기사가 잠시 전장에서 모습을 감춥니다. 1초 후 환영 창기사와 모든 주위 환영이 대상 지역 내 무작위 위치에 다시 나타나며, 이중자아 둘이 추가로 소환됩니다. 모든 환영의 지속시간이 늘어납니다. 두 이중자아는 각기 다른 속성을 보유합니다. 하나는 100% 피해를 받고 0% 공격력을 지니며, 다른 하나는 500% 피해를 받고 -80% 감소한 공격력을 지닙니다. 해제 유형: 기본 해제",,
phantom_lancer,환영 창기사,Phantom Lancer,agi,phantom_lancer_phantom_edge,환영 돌격,Phantom Rush,ability,15/11/7/3,"환영 창기사가 공격할 적을 포착하면 즉시 덤벼들며, 이동 속도와 회피가 증가합니다.","범위가 늘어납니다. 환영 창기사가 적 사이로 돌격할 때마다 해당 적을 공격하는 병치술 환영을 생성합니다. 추가로, 600 유닛 거리를 돌격할 때마다 병치술 환영 하나가 생성되어 환영 창기사와 함께 대상에게 돌격합니다.",
phantom_lancer,환영 창기사,Phantom Lancer,agi,phantom_lancer_illusory_armaments,실체 없는 병기,Illusory Armaments,innate,-,"환영 창기사의 환영이 만들어질 때마다, 3초 동안 주는 피해가 고정값 아래로 내려가지 않습니다.",,
phantom_lancer,환영 창기사,Phantom Lancer,agi,phantom_lancer_juxtapose,병치술,Juxtapose,ability,-,환영 창기사가 공격 시 일정 확률로 자신의 기운을 나누어 자신과 닮은 환영을 만들어 냅니다. 환영도 일정 확률로 또 다른 환영을 만들어 냅니다. 환영 창기사가 만들어 낸 환영은 8초 동안 지속하며 환영이 만들어 낸 환영은 4초 동안 지속합니다.,,"병치술에 활성 능력이 추가됩니다. 환영 창기사가 최대 8초 동안 투명 상태가 되며, 복제 환영을 생성하여 적을 혼란스럽게 합니다. 투명 상태가 되어 있는 동안 이동 속도가 15% 증가합니다."
phoenix,불사조,Phoenix,str,phoenix_icarus_dive,이카루스의 날개,Icarus Dive,ability,40/35/30/25,"불사조가 대상 지역으로 정해진 거리만큼 포물선을 그리며 강하하여, 부딪히는 모든 적에게 피해를 주고 이동 둔화 효과를 준 다음 원래 위치로 돌아옵니다. 도중에 초신성 주문을 사용하면 그 자리에 머무릅니다.",,
phoenix,불사조,Phoenix,str,phoenix_fire_spirits,불의 영혼,Fire Spirits,ability,50/40/30/20,불사조 주위를 도는 불의 영혼 4개를 소환합니다. 영혼은 각각 대상 범위 지역에 따로따로 떨어집니다. 영향을 받은 적은 지속하여 피해를 받고 공격 속도가 상당히 감소합니다.,,불의 영혼이 지속하는 충전 기반 능력으로 바뀝니다. 보충 시간 7초가 적용됩니다.
phoenix,불사조,Phoenix,str,phoenix_sun_ray,태양 광선,Sun Ray,ability,30,불사조가 자신의 체력을 소모하여 거대한 빛줄기를 방출합니다. 빛줄기는 기본 수치에 최대 체력의 일정 비율을 더한 만큼 적에게 피해를 주고 아군의 체력을 회복합니다. 빛줄기가 지속하는 시간이 길어질수록 체력의 비율도 증가합니다.,,초신성 중에 태양 광선을 시전할 수 있습니다.
phoenix,불사조,Phoenix,str,phoenix_dying_light,꺼져가는 빛,Dying Light,innate,-,불사조가 반경 400 안의 모든 적에게 매초 자신이 잃은 체력의 3.5%에 해당하는 마법 피해를 줍니다.,,
phoenix,불사조,Phoenix,str,phoenix_supernova,초신성,Supernova,ability,120,"불사조가 스스로 생명을 버리고 부활을 준비합니다. 불사조는 타오르는 태양으로 모습을 바꾸고 넓은 범위에 걸쳐 적을 불태웁니다. 태양으로 모습을 바꾼 동안에도 적 영웅들의 공격을 받으면 죽을 수 있습니다. 태양은 6초 후 폭발하며 주위 적들을 기절시키고, 불사조는 체력과 마나를 모두 회복하여 모든 기술을 사용할 수 있는 상태로 부활합니다. 해제 유형: 강한 해제",초신성을 파괴할 때 필요한 공격 횟수가 증가하며 불사조가 아군에게 초신성을 시전하여 함께 태양으로 들어가 다시 태어납니다.,
primal_beast,원시 야수,Primal Beast,str,primal_beast_onslaught,맹공,Onslaught,ability,25/22/19/16,원시 야수가 힘을 충전한 다음 선택한 방향으로 달려가 적과 아군 모두를 뒤로 밀칩니다. 충격 시 적 유닛은 피해를 받고 기절합니다. 더 오래 충전할수록 원시 야수는 가속도로 더 멀리까지 돌진합니다. 중지 명령으로 언제든 취소할 수 있습니다.,,
primal_beast,원시 야수,Primal Beast,str,primal_beast_trample,짓밟기,Trample,ability,30/27/24/21,"원시 야수가 모든 것을 짓밟습니다. 140유닛을 지나칠 때마다, 야수 주위 모든 적이 피해를 받습니다. 기본 피해에 원시 야수 공격력의 일정 배수에 해당하는 피해가 더해집니다. 원시 야수는 능력의 지속시간 동안 무장 해제됩니다.",,
